timestamp,rule_id,rule_level,rule_description,rule_groups,agent_name,agent_id,src_ip,dst_ip,dst_port,label
2026-06-24T17:50:08.435+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.441+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.441+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.441+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.441+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.441+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.448+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.448+0000,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.448+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.448+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.448+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.451+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.451+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.451+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.457+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.458+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.458+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.458+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.458+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.463+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.463+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.463+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.463+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.463+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.468+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.468+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.469+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.469+0000,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.469+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.472+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.472+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.472+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.477+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.477+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.477+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.477+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.489+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.501+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.501+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.501+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.501+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.501+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.507+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.507+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.507+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.507+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.507+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.518+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.518+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.518+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.518+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.518+0000,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.521+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.521+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.528+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.528+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.528+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.528+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.529+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.534+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.534+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.535+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.534+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.535+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.541+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.541+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.541+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.541+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.542+0000,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.545+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.545+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.545+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.550+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.550+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.550+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.550+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.550+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.555+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.555+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.555+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.555+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.555+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.562+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.562+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.562+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.562+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.563+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.566+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.567+0000,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.567+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.566+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.567+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.571+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.571+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.571+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.571+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.577+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.577+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.577+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.577+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.577+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.582+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.582+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.582+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.582+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.582+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.587+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.588+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.588+0000,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.588+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.588+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.592+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.597+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.597+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.597+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.597+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.597+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.602+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.602+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.602+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.602+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.602+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.611+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.611+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.611+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.611+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.611+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.616+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.616+0000,100011,12,🔴 CRITICAL: Kemungkinan Serangan SYN Flood DDoS Sedang Berlangsung!,syslog|iptables|ddos|attack|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.617+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.617+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.617+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.620+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.620+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.620+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.626+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
2026-06-24T17:50:08.626+0000,100010,6,IPTables: Deteksi awal traffic SYN yang mencurigakan (Indikasi DDoS).,syslog|iptables|ddos,agent-vm2,001,10.0.0.6,10.0.0.5,80,
